Experiment	bias spectroscopy	
Saved Date	02.07.2018 11:51:41	
User		
Date		
X (m)	-314.915E-9	
Y (m)	-54.2692E-9	
Z (m)	-4.33297E-9	
Z offset (m)	0E+0	
Settling time (s)	20E-3	
Integration time (s)	30E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	02.07.2018 11:49:01	
Filter type	Gaussian	
Order	2	
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Bias (V)	Z (m)	LI Demod 1 X (A)	LI Demod 1 Y (A)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	LI Demod 1 X [bwd] (A)	LI Demod 1 Y [bwd] (A)	Current (A) [filt]	Bias (V) [filt]	Z (m) [filt]	LI Demod 1 X (A) [filt]	LI Demod 1 Y (A) [filt]	Current (A) [bwd] [filt]	Bias (V) [bwd] [filt]	Z (m) [bwd] [filt]	LI Demod 1 X (A) [bwd] [filt]	LI Demod 1 Y (A) [bwd] [filt]
-487.48437E-3	-383.15748E-12	-487.48437E-3	-4.3316697E-9	7.0014263E-12	508.82963E-15	-384.02415E-12	-487.48437E-3	-4.3316697E-9	7.0862708E-12	596.04763E-15	-382.85866E-12	-487.48437E-3	-4.3316697E-9	7.0047683E-12	526.33418E-15	-383.91199E-12	-487.48437E-3	-4.3316697E-9	7.0256366E-12	558.51705E-15
-486.23279E-3	-381.22622E-12	-486.23279E-3	-4.3316697E-9	6.9911429E-12	518.95565E-15	-382.40938E-12	-486.23279E-3	-4.3316697E-9	6.9977505E-12	547.12691E-15	-381.18214E-12	-486.23279E-3	-4.3316697E-9	6.9876531E-12	538.38992E-15	-382.26231E-12	-486.23279E-3	-4.3316697E-9	6.9802796E-12	557.17063E-15
-484.98124E-3	-379.30331E-12	-484.98124E-3	-4.3316697E-9	6.9409591E-12	619.84706E-15	-380.47410E-12	-484.98124E-3	-4.3316697E-9	6.8960393E-12	527.03767E-15	-379.43426E-12	-484.98124E-3	-4.3316697E-9	6.9593545E-12	546.36460E-15	-380.59514E-12	-484.98124E-3	-4.3316697E-9	6.9370477E-12	546.97441E-15
-483.72966E-3	-377.67162E-12	-483.72966E-3	-4.3316697E-9	6.9945334E-12	503.07545E-15	-378.74864E-12	-483.72966E-3	-4.3316697E-9	6.8723057E-12	585.21504E-15	-377.65571E-12	-483.72966E-3	-4.3316697E-9	6.9279252E-12	548.21750E-15	-379.05748E-12	-483.72966E-3	-4.3316697E-9	6.8976769E-12	539.61848E-15
-482.47808E-3	-376.00484E-12	-482.47811E-3	-4.3316697E-9	6.8255167E-12	533.82168E-15	-377.56331E-12	-482.47811E-3	-4.3316697E-9	6.9078484E-12	470.81680E-15	-375.92313E-12	-482.47811E-3	-4.3316697E-9	6.8966399E-12	543.83375E-15	-377.73185E-12	-482.47811E-3	-4.3316697E-9	6.8735547E-12	537.28425E-15
-481.22653E-3	-374.04896E-12	-481.22653E-3	-4.3316697E-9	6.8728521E-12	579.02451E-15	-376.70916E-12	-481.22653E-3	-4.3316697E-9	6.8485027E-12	580.45252E-15	-374.24211E-12	-481.22653E-3	-4.3316697E-9	6.8673808E-12	532.33226E-15	-376.50766E-12	-481.22653E-3	-4.3316697E-9	6.8484697E-12	533.41413E-15
-479.97496E-3	-372.58685E-12	-479.97496E-3	-4.3316697E-9	6.8887725E-12	506.82245E-15	-375.46008E-12	-479.97496E-3	-4.3316697E-9	6.8135298E-12	535.35160E-15	-372.58452E-12	-479.97496E-3	-4.3316697E-9	6.8381156E-12	528.25740E-15	-375.19879E-12	-479.97496E-3	-4.3316697E-9	6.8337367E-12	524.86222E-15
-478.72341E-3	-371.11023E-12	-478.72341E-3	-4.3316697E-9	6.7686954E-12	485.51755E-15	-373.70190E-12	-478.72341E-3	-4.3316697E-9	6.7728076E-12	482.16661E-15	-370.94372E-12	-478.72341E-3	-4.3316697E-9	6.8167334E-12	523.85982E-15	-373.70923E-12	-478.72341E-3	-4.3316697E-9	6.8206573E-12	522.91689E-15
-477.47183E-3	-369.17869E-12	-477.47183E-3	-4.3316697E-9	6.7864382E-12	563.96543E-15	-372.09552E-12	-477.47183E-3	-4.3316697E-9	6.9122798E-12	523.09632E-15	-369.31178E-12	-477.47183E-3	-4.3316697E-9	6.7977763E-12	529.11554E-15	-372.10482E-12	-477.47183E-3	-4.3316697E-9	6.8055201E-12	512.64966E-15
-476.22028E-3	-367.64394E-12	-476.22028E-3	-4.3316697E-9	6.8028248E-12	524.08457E-15	-370.43885E-12	-476.22028E-3	-4.3316697E-9	6.7440055E-12	549.44764E-15	-367.68233E-12	-476.22028E-3	-4.3316697E-9	6.7858258E-12	536.29296E-15	-370.50954E-12	-476.22028E-3	-4.3316697E-9	6.7779393E-12	510.06801E-15
-474.96870E-3	-366.12197E-12	-474.96870E-3	-4.3316697E-9	6.7884769E-12	559.62450E-15	-368.92067E-12	-474.96870E-3	-4.3316697E-9	6.7067870E-12	448.18199E-15	-366.04708E-12	-474.96870E-3	-4.3316697E-9	6.7788557E-12	533.71045E-15	-368.94102E-12	-474.96870E-3	-4.3316697E-9	6.7537239E-12	510.62973E-15
-473.71715E-3	-364.49435E-12	-473.71715E-3	-4.3316697E-9	6.7498411E-12	512.27870E-15	-367.51546E-12	-473.71715E-3	-4.3316697E-9	6.7415453E-12	534.35614E-15	-364.37389E-12	-473.71715E-3	-4.3316697E-9	6.7623962E-12	521.84754E-15	-367.33433E-12	-473.71715E-3	-4.3316697E-9	6.7379865E-12	513.67547E-15
-472.46557E-3	-362.61844E-12	-472.46557E-3	-4.3316697E-9	6.7557999E-12	498.76249E-15	-365.68878E-12	-472.46557E-3	-4.3316697E-9	6.7691126E-12	535.50729E-15	-362.66143E-12	-472.46557E-3	-4.3316697E-9	6.7349455E-12	519.52539E-15	-365.66672E-12	-472.46557E-3	-4.3316697E-9	6.7403240E-12	519.26090E-15
-471.21403E-3	-360.79215E-12	-471.21403E-3	-4.3316697E-9	6.7148457E-12	514.51833E-15	-363.86280E-12	-471.21403E-3	-4.3316697E-9	6.7224481E-12	514.11902E-15	-360.98119E-12	-471.21403E-3	-4.3316697E-9	6.7019784E-12	518.08677E-15	-363.99272E-12	-471.21403E-3	-4.3316697E-9	6.7339415E-12	528.47565E-15
-469.96245E-3	-359.39463E-12	-469.96245E-3	-4.3316697E-9	6.6357423E-12	561.80717E-15	-362.25778E-12	-469.96245E-3	-4.3316697E-9	6.7308650E-12	525.10638E-15	-359.36770E-12	-469.96245E-3	-4.3316697E-9	6.6712174E-12	524.47353E-15	-362.38101E-12	-469.96245E-3	-4.3316697E-9	6.7141930E-12	524.32494E-15
-468.71090E-3	-357.87462E-12	-468.71090E-3	-4.3316697E-9	6.6454195E-12	481.94830E-15	-360.90539E-12	-468.71090E-3	-4.3316697E-9	6.6896350E-12	553.86728E-15	-357.77808E-12	-468.71090E-3	-4.3316697E-9	6.6553069E-12	522.56962E-15	-360.83014E-12	-468.71090E-3	-4.3316697E-9	6.6859296E-12	522.71501E-15
-467.45932E-3	-356.18913E-12	-467.45932E-3	-4.3316697E-9	6.6453188E-12	559.80237E-15	-359.39524E-12	-467.45932E-3	-4.3316697E-9	6.6484682E-12	470.08307E-15	-356.14459E-12	-467.45932E-3	-4.3316697E-9	6.6518679E-12	518.24929E-15	-359.23414E-12	-467.45932E-3	-4.3316697E-9	6.6537045E-12	527.36672E-15
-466.20774E-3	-354.44325E-12	-466.20777E-3	-4.3316697E-9	6.6852097E-12	479.15323E-15	-357.60833E-12	-466.20777E-3	-4.3316697E-9	6.6235160E-12	552.98951E-15	-354.46091E-12	-466.20777E-3	-4.3316697E-9	6.6485220E-12	517.10692E-15	-357.54030E-12	-466.20777E-3	-4.3316697E-9	6.6170645E-12	550.17498E-15
-464.95619E-3	-352.71269E-12	-464.95619E-3	-4.3316697E-9	6.6288624E-12	521.35412E-15	-355.67638E-12	-464.95619E-3	-4.3316697E-9	6.5786226E-12	574.99524E-15	-352.81042E-12	-464.95619E-3	-4.3316697E-9	6.6368386E-12	537.96209E-15	-355.83814E-12	-464.95619E-3	-4.3316697E-9	6.5889442E-12	571.56645E-15
-463.70465E-3	-351.13751E-12	-463.70465E-3	-4.3316697E-9	6.6002993E-12	556.05672E-15	-354.00938E-12	-463.70465E-3	-4.3316697E-9	6.5418556E-12	655.84203E-15	-351.25328E-12	-463.70465E-3	-4.3316697E-9	6.6266810E-12	558.26356E-15	-354.20772E-12	-463.70465E-3	-4.3316697E-9	6.5673465E-12	592.64491E-15
-462.45307E-3	-349.78220E-12	-462.45307E-3	-4.3316697E-9	6.6249940E-12	647.45876E-15	-352.84464E-12	-462.45307E-3	-4.3316697E-9	6.5839773E-12	524.64554E-15	-349.75245E-12	-462.45307E-3	-4.3316697E-9	6.6194559E-12	578.07345E-15	-352.64991E-12	-462.45307E-3	-4.3316697E-9	6.5545494E-12	582.45357E-15
-461.20149E-3	-348.40267E-12	-461.20149E-3	-4.3316697E-9	6.6388201E-12	532.68381E-15	-351.12269E-12	-461.20149E-3	-4.3316697E-9	6.5213911E-12	641.83186E-15	-348.20860E-12	-461.20149E-3	-4.3316697E-9	6.6209794E-12	576.26202E-15	-351.12641E-12	-461.20149E-3	-4.3316697E-9	6.5356678E-12	570.81233E-15
-459.94994E-3	-346.63655E-12	-459.94994E-3	-4.3316697E-9	6.5945548E-12	588.88343E-15	-349.44930E-12	-459.94994E-3	-4.3316697E-9	6.5475516E-12	465.98321E-15	-346.58135E-12	-459.94994E-3	-4.3316697E-9	6.6072269E-12	560.24559E-15	-349.58317E-12	-459.94994E-3	-4.3316697E-9	6.5019119E-12	559.28748E-15
-458.69836E-3	-344.74879E-12	-458.69836E-3	-4.3316697E-9	6.6406039E-12	537.48228E-15	-348.16638E-12	-458.69836E-3	-4.3316697E-9	6.4408591E-12	612.39013E-15	-344.93616E-12	-458.69836E-3	-4.3316697E-9	6.5878882E-12	543.97578E-15	-348.01814E-12	-458.69836E-3	-4.3316697E-9	6.4734051E-12	550.22968E-15
-457.44681E-3	-343.25429E-12	-457.44681E-3	-4.3316697E-9	6.4863661E-12	501.72513E-15	-346.42564E-12	-457.44681E-3	-4.3316697E-9	6.3837963E-12	560.39190E-15	-343.34091E-12	-457.44681E-3	-4.3316697E-9	6.5635973E-12	540.42420E-15	-346.45001E-12	-457.44681E-3	-4.3316697E-9	6.4660798E-12	533.54651E-15
-456.19524E-3	-341.93989E-12	-456.19524E-3	-4.3316697E-9	6.5944676E-12	567.29382E-15	-344.85226E-12	-456.19524E-3	-4.3316697E-9	6.5466235E-12	446.49424E-15	-341.75426E-12	-456.19524E-3	-4.3316697E-9	6.5283907E-12	543.12446E-15	-344.85348E-12	-456.19524E-3	-4.3316697E-9	6.4712220E-12	528.48351E-15
-454.94369E-3	-340.26623E-12	-454.94369E-3	-4.3316697E-9	6.5141989E-12	546.50490E-15	-343.26572E-12	-454.94369E-3	-4.3316697E-9	6.4911592E-12	545.51410E-15	-340.13994E-12	-454.94369E-3	-4.3316697E-9	6.4816008E-12	550.42201E-15	-343.23525E-12	-454.94369E-3	-4.3316697E-9	6.4679672E-12	524.40674E-15
-453.69211E-3	-338.22978E-12	-453.69211E-3	-4.3316697E-9	6.3555732E-12	563.55354E-15	-341.57682E-12	-453.69211E-3	-4.3316697E-9	6.4394939E-12	563.84313E-15	-338.53442E-12	-453.69211E-3	-4.3316697E-9	6.4403929E-12	556.74166E-15	-341.63486E-12	-453.69211E-3	-4.3316697E-9	6.4407798E-12	524.94879E-15
-452.44056E-3	-336.91555E-12	-452.44056E-3	-4.3316697E-9	6.4160851E-12	546.24979E-15	-340.04966E-12	-452.44056E-3	-4.3316697E-9	6.3828578E-12	512.49966E-15	-336.99221E-12	-452.44056E-3	-4.3316697E-9	6.4177361E-12	569.42244E-15	-340.05149E-12	-452.44056E-3	-4.3316697E-9	6.4168193E-12	526.60594E-15
-451.18898E-3	-335.71787E-12	-451.18898E-3	-4.3316697E-9	6.4120935E-12	571.55550E-15	-338.47847E-12	-451.18898E-3	-4.3316697E-9	6.3543988E-12	480.49585E-15	-335.48225E-12	-451.18898E-3	-4.3316697E-9	6.4205442E-12	593.54859E-15	-338.48058E-12	-451.18898E-3	-4.3316697E-9	6.4133681E-12	527.53868E-15
-449.93743E-3	-334.00432E-12	-449.93743E-3	-4.3316697E-9	6.4693051E-12	663.23845E-15	-336.94308E-12	-449.93743E-3	-4.3316697E-9	6.5189386E-12	564.82651E-15	-333.92042E-12	-449.93743E-3	-4.3316697E-9	6.4274137E-12	610.37595E-15	-336.90975E-12	-449.93743E-3	-4.3316697E-9	6.4189426E-12	537.84158E-15
-448.68585E-3	-332.18883E-12	-448.68585E-3	-4.3316697E-9	6.4147012E-12	635.92501E-15	-335.32330E-12	-448.68585E-3	-4.3316697E-9	6.3886344E-12	572.00897E-15	-332.27890E-12	-448.68585E-3	-4.3316697E-9	6.4179387E-12	609.79802E-15	-335.30201E-12	-448.68585E-3	-4.3316697E-9	6.4051490E-12	551.39736E-15
-447.43431E-3	-330.55769E-12	-447.43431E-3	-4.3316697E-9	6.3842143E-12	558.90243E-15	-333.71675E-12	-447.43431E-3	-4.3316697E-9	6.3840140E-12	538.89955E-15	-330.54268E-12	-447.43431E-3	-4.3316697E-9	6.4008768E-12	585.01451E-15	-333.69540E-12	-447.43431E-3	-4.3316697E-9	6.3724208E-12	560.34550E-15
-446.18273E-3	-329.07588E-12	-446.18273E-3	-4.3316697E-9	6.3952363E-12	571.63242E-15	-331.94963E-12	-446.18273E-3	-4.3316697E-9	6.3046391E-12	564.29893E-15	-328.64789E-12	-446.18273E-3	-4.3316697E-9	6.3690450E-12	552.14318E-15	-332.13801E-12	-446.18273E-3	-4.3316697E-9	6.3355905E-12	559.61751E-15
-444.93115E-3	-326.66059E-12	-444.93115E-3	-4.3316697E-9	6.3604170E-12	498.32274E-15	-330.63918E-12	-444.93115E-3	-4.3316697E-9	6.3035592E-12	581.09978E-15	-326.34717E-12	-444.93115E-3	-4.3316697E-9	6.3476533E-12	521.70410E-15	-330.63408E-12	-444.93115E-3	-4.3316697E-9	6.3202200E-12	552.72155E-15
-443.67960E-3	-324.10757E-12	-443.67960E-3	-4.3316697E-9	6.2383475E-12	515.01284E-15	-329.29565E-12	-443.67960E-3	-4.3316697E-9	6.3319805E-12	532.88277E-15	-323.98131E-12	-443.67960E-3	-4.3316697E-9	6.3372706E-12	509.98236E-15	-329.13827E-12	-443.67960E-3	-4.3316697E-9	6.3222561E-12	546.89565E-15
-442.42802E-3	-320.24919E-12	-442.42802E-3	-4.3316697E-9	6.4070641E-12	456.53016E-15	-327.58596E-12	-442.42802E-3	-4.3316697E-9	6.3098016E-12	506.89270E-15	-321.87725E-12	-442.42802E-3	-4.3316697E-9	6.3453804E-12	521.63444E-15	-327.60625E-12	-442.42802E-3	-4.3316697E-9	6.3275045E-12	548.91129E-15
-441.17647E-3	-320.77233E-12	-441.17647E-3	-4.3316697E-9	6.3514532E-12	572.49995E-15	-326.00792E-12	-441.17647E-3	-4.3316697E-9	6.3793853E-12	579.85940E-15	-320.29740E-12	-441.17647E-3	-4.3316697E-9	6.3613542E-12	555.45867E-15	-326.01796E-12	-441.17647E-3	-4.3316697E-9	6.3185850E-12	556.07564E-15
-439.92490E-3	-319.13705E-12	-439.92490E-3	-4.3316697E-9	6.3764011E-12	628.25369E-15	-324.43559E-12	-439.92490E-3	-4.3316697E-9	6.2802628E-12	599.35639E-15	-319.02367E-12	-439.92490E-3	-4.3316697E-9	6.3706397E-12	584.53432E-15	-324.38177E-12	-439.92490E-3	-4.3316697E-9	6.2913745E-12	559.94630E-15
-438.67335E-3	-317.75482E-12	-438.67335E-3	-4.3316697E-9	6.3826522E-12	604.90637E-15	-322.79812E-12	-438.67335E-3	-4.3316697E-9	6.2396407E-12	527.11248E-15	-317.77711E-12	-438.67335E-3	-4.3316697E-9	6.3536429E-12	596.98736E-15	-322.76412E-12	-438.67335E-3	-4.3316697E-9	6.2576576E-12	556.97379E-15
-437.42177E-3	-316.47424E-12	-437.42177E-3	-4.3316697E-9	6.3337400E-12	576.04594E-15	-320.94141E-12	-437.42177E-3	-4.3316697E-9	6.2263536E-12	533.22527E-15	-316.28047E-12	-437.42177E-3	-4.3316697E-9	6.3250681E-12	590.41839E-15	-321.20454E-12	-437.42177E-3	-4.3316697E-9	6.2153082E-12	546.23884E-15
-436.17022E-3	-314.72155E-12	-436.17022E-3	-4.3316697E-9	6.2709304E-12	578.09069E-15	-319.74809E-12	-436.17022E-3	-4.3316697E-9	6.2033187E-12	575.81143E-15	-314.76641E-12	-436.17022E-3	-4.3316697E-9	6.2851178E-12	585.54084E-15	-319.71845E-12	-436.17022E-3	-4.3316697E-9	6.1848721E-12	547.73785E-15
-434.91864E-3	-313.07612E-12	-434.91864E-3	-4.3316697E-9	6.2428656E-12	587.07813E-15	-318.39847E-12	-434.91864E-3	-4.3316697E-9	6.0942007E-12	506.38129E-15	-313.26200E-12	-434.91864E-3	-4.3316697E-9	6.2465311E-12	587.01291E-15	-318.26883E-12	-434.91864E-3	-4.3316697E-9	6.1616493E-12	552.72312E-15
-433.66709E-3	-311.86273E-12	-433.66709E-3	-4.3316697E-9	6.2126632E-12	603.27297E-15	-316.76350E-12	-433.66709E-3	-4.3316697E-9	6.1840962E-12	610.32635E-15	-311.78357E-12	-433.66709E-3	-4.3316697E-9	6.2168686E-12	596.43550E-15	-316.84855E-12	-433.66709E-3	-4.3316697E-9	6.1481302E-12	556.61785E-15
-432.41552E-3	-310.42741E-12	-432.41552E-3	-4.3316697E-9	6.1893303E-12	582.26855E-15	-315.29895E-12	-432.41552E-3	-4.3316697E-9	6.1445571E-12	527.36732E-15	-310.30029E-12	-432.41552E-3	-4.3316697E-9	6.1960628E-12	598.26384E-15	-315.39232E-12	-432.41552E-3	-4.3316697E-9	6.1443871E-12	552.41212E-15
-431.16397E-3	-308.76504E-12	-431.16397E-3	-4.3316697E-9	6.1775012E-12	645.99536E-15	-314.17952E-12	-431.16397E-3	-4.3316697E-9	6.1169082E-12	559.70338E-15	-308.77639E-12	-431.16397E-3	-4.3316697E-9	6.1652055E-12	592.30046E-15	-313.88597E-12	-431.16397E-3	-4.3316697E-9	6.1404436E-12	551.57766E-15
-429.91239E-3	-307.12141E-12	-429.91239E-3	-4.3316697E-9	6.1717116E-12	541.27709E-15	-312.30468E-12	-429.91239E-3	-4.3316697E-9	6.1682213E-12	528.48177E-15	-307.22955E-12	-429.91239E-3	-4.3316697E-9	6.1265580E-12	573.04725E-15	-312.33854E-12	-429.91239E-3	-4.3316697E-9	6.1222581E-12	547.13168E-15
-428.66081E-3	-305.72933E-12	-428.66084E-3	-4.3316697E-9	6.0194783E-12	564.62398E-15	-310.56685E-12	-428.66084E-3	-4.3316697E-9	6.0932531E-12	570.88828E-15	-305.75481E-12	-428.66084E-3	-4.3316697E-9	6.0892897E-12	558.96189E-15	-310.81177E-12	-428.66084E-3	-4.3316697E-9	6.1025959E-12	537.67299E-15
-427.40926E-3	-304.25090E-12	-427.40926E-3	-4.3316697E-9	6.0598870E-12	513.58711E-15	-309.32351E-12	-427.40926E-3	-4.3316697E-9	6.0477482E-12	540.68479E-15	-304.35063E-12	-427.40926E-3	-4.3316697E-9	6.0686347E-12	550.97983E-15	-309.30336E-12	-427.40926E-3	-4.3316697E-9	6.0750645E-12	522.63467E-15
-426.15771E-3	-303.10449E-12	-426.15768E-3	-4.3316697E-9	6.0786029E-12	590.03459E-15	-308.09993E-12	-426.15768E-3	-4.3316697E-9	6.0908631E-12	438.43596E-15	-302.90739E-12	-426.15768E-3	-4.3316697E-9	6.0640815E-12	562.60270E-15	-307.82013E-12	-426.15768E-3	-4.3316697E-9	6.0477114E-12	507.55494E-15
-424.90613E-3	-301.57019E-12	-424.90613E-3	-4.3316697E-9	6.0722972E-12	550.76299E-15	-306.12018E-12	-424.90613E-3	-4.3316697E-9	5.9842088E-12	543.81803E-15	-301.35397E-12	-424.90613E-3	-4.3316697E-9	6.0572211E-12	570.30932E-15	-306.33218E-12	-424.90613E-3	-4.3316697E-9	6.0167184E-12	498.95461E-15
-423.65456E-3	-299.53628E-12	-423.65456E-3	-4.3316697E-9	6.0607006E-12	614.84466E-15	-304.72885E-12	-423.65456E-3	-4.3316697E-9	6.0192298E-12	485.20151E-15	-299.76138E-12	-423.65456E-3	-4.3316697E-9	6.0272846E-12	567.72756E-15	-304.86380E-12	-423.65456E-3	-4.3316697E-9	5.9778844E-12	503.09382E-15
-422.40301E-3	-298.01156E-12	-422.40301E-3	-4.3316697E-9	5.9609435E-12	544.12426E-15	-303.56914E-12	-422.40301E-3	-4.3316697E-9	5.9117780E-12	492.50610E-15	-298.24390E-12	-422.40301E-3	-4.3316697E-9	5.9950330E-12	557.52798E-15	-303.42365E-12	-422.40301E-3	-4.3316697E-9	5.9299978E-12	525.24516E-15
-421.15143E-3	-296.90531E-12	-421.15143E-3	-4.3316697E-9	5.9302832E-12	503.22528E-15	-302.07542E-12	-421.15143E-3	-4.3316697E-9	5.8790776E-12	552.58901E-15	-296.83553E-12	-421.15143E-3	-4.3316697E-9	5.9742506E-12	557.62431E-15	-302.00645E-12	-421.15143E-3	-4.3316697E-9	5.8979857E-12	548.49479E-15
-419.89988E-3	-295.64712E-12	-419.89988E-3	-4.3316697E-9	6.0084927E-12	594.34749E-15	-300.42280E-12	-419.89988E-3	-4.3316697E-9	5.8442092E-12	622.55176E-15	-295.45849E-12	-419.89988E-3	-4.3316697E-9	5.9663437E-12	560.35076E-15	-300.57615E-12	-419.89988E-3	-4.3316697E-9	5.8824980E-12	569.40124E-15
-418.64830E-3	-293.97124E-12	-418.64830E-3	-4.3316697E-9	5.9629983E-12	599.11239E-15	-299.14082E-12	-418.64830E-3	-4.3316697E-9	5.9127868E-12	562.40830E-15	-294.00649E-12	-418.64830E-3	-4.3316697E-9	5.9604769E-12	565.57520E-15	-299.15373E-12	-418.64830E-3	-4.3316697E-9	5.8939758E-12	571.56027E-15
-417.39675E-3	-292.47821E-12	-417.39675E-3	-4.3316697E-9	5.9405944E-12	523.04081E-15	-297.86465E-12	-417.39675E-3	-4.3316697E-9	5.9004173E-12	552.21404E-15	-292.51573E-12	-417.39675E-3	-4.3316697E-9	5.9427498E-12	566.73779E-15	-297.77289E-12	-417.39675E-3	-4.3316697E-9	5.9026321E-12	568.63558E-15
-416.14518E-3	-290.96570E-12	-416.14518E-3	-4.3316697E-9	5.9242585E-12	565.89618E-15	-296.30948E-12	-416.14518E-3	-4.3316697E-9	5.9494605E-12	548.41591E-15	-291.06551E-12	-416.14518E-3	-4.3316697E-9	5.9129277E-12	563.54980E-15	-296.38841E-12	-416.14518E-3	-4.3316697E-9	5.8972805E-12	567.82525E-15
